patch_id,fold,tile,x_epsg2154,y_epsg2154,lon,lat
20650,4,t31tfj,854365.615389,6323144.208240,4.92447505,43.99036900
20651,4,t31tfj,823628.081466,6338477.988065,4.54512035,44.13442090
20652,4,t31tfj,867139.243525,6348757.581887,5.09211086,44.21790209
20653,4,t31tfj,886397.355640,6300139.421248,5.31519795,43.77567855
20654,1,t31tfj,828749.677165,6337201.969093,4.60878850,44.12201778
20655,2,t31tfj,881286.803304,6292451.051768,5.24903663,43.70785263
20656,5,t31tfj,885070.154002,6337258.527968,5.31221929,44.10994210
20657,2,t31tfj,872284.089475,6325724.006609,5.14863501,44.00942046
30000,2,t31tfm,845346.194835,6585808.692422,4.89045685,46.35654528
30001,5,t31tfm,836398.885727,6542321.108879,4.76150718,45.96691398
30002,1,t31tfm,849182.929734,6588366.829808,4.94115759,46.37873556
30003,2,t31tfm,856856.480441,6616503.284353,5.05046657,46.63026271
30004,5,t31tfm,846625.017017,6588366.696000,4.90788724,46.37929568
30005,3,t31tfm,849182.806612,6590924.729418,4.94197438,46.40176162
30006,3,t31tfm,827439.752503,6611388.533245,4.66464170,46.59045105
30007,2,t31tfm,849183.247892,6583251.022652,4.93952701,46.33268314
30008,3,t31tfm,841511.899131,6560228.515295,4.83288249,46.12707896
30009,3,t31tfm,877321.580146,6561513.317070,5.29694342,46.13021290
30010,2,t31tfm,851740.530736,6610108.871518,4.98152100,46.57388006
30011,3,t31tfm,858137.396623,6567904.686599,5.05070822,46.19249976
30012,1,t31tfm,838954.052839,6558949.118019,4.79938693,46.11609090
30013,1,t31tfm,851743.710817,6644640.375596,4.99294126,46.88470479
30014,2,t31tfm,879876.184065,6621617.151356,5.35321084,46.67051232
30015,4,t31tfm,828719.593841,6626736.980694,4.68563333,46.72837627
30016,3,t31tfm,835116.050921,6639526.713759,4.77313034,46.84224551
30017,1,t31tfm,838956.237408,6546158.775108,4.79564937,46.00094445
30018,5,t31tfm,851740.818476,6588366.966123,4.97442695,46.37816577
30019,1,t31tfm,837676.712862,6548716.626519,4.77986538,46.02423264
30020,1,t31tfm,879877.410453,6573023.070511,5.33443783,46.23313704
30021,4,t31tfm,882433.024146,6598599.002276,5.37757587,46.46265145
30022,4,t31tfm,846624.896193,6590924.619385,4.90869005,46.40232218
30023,3,t31tfm,876039.675846,6620338.651184,5.30256131,46.66002371
30024,5,t31tfm,858135.677255,6584530.593300,5.05629929,46.34216213
30025,5,t31tfm,827440.976147,6631853.285458,4.67031140,46.77467785
30026,3,t31tfm,849185.212706,6640803.862884,4.95810363,46.85074886
30027,1,t31tfm,824887.103645,6542318.887150,4.61288230,45.96910878
30028,5,t31tfm,841511.533210,6562786.534819,4.83364700,46.15010747
30029,5,t31tfm,847905.206994,6573019.226372,4.91968449,46.24085697
30030,2,t31tfm,884996.909197,6550005.567379,5.39179263,46.02458070
30031,2,t31tfm,833837.341036,6642084.943927,4.75710230,46.86553086
30032,3,t31tfm,822324.145289,6580691.145727,4.58976740,46.31504246
30033,1,t31tfm,868366.768249,6621618.072049,5.20272125,46.67350988
30034,3,t31tfm,847904.122088,6585808.848539,4.92371373,46.35599045
30035,3,t31tfm,854301.722341,6560230.488777,4.99847097,46.12430288
30036,5,t31tfm,856856.162014,6607550.909663,5.04742866,46.54967961
30037,2,t31tfm,842789.425904,6571739.692294,4.85292116,46.23043866
30038,2,t31tfm,900339.291205,6644631.580563,5.63075738,46.87181711
30039,4,t31tfm,860695.597332,6565347.211082,5.08299273,46.16887506
30040,2,t31tfm,821049.751434,6542318.190664,4.56333694,45.96979744
30041,2,t31tfm,822326.608702,6648481.827328,4.60773542,46.92532132
30042,2,t31tfm,842788.553369,6624177.879788,4.86901332,46.70248858
30043,2,t31tfm,805695.488107,6588364.888722,4.37543967,46.38694135
30044,4,t31tfm,849182.603760,6597319.470168,4.94402073,46.45932630
30045,2,t31tfm,844067.301951,6584529.639774,4.87343447,46.34530551
30046,1,t31tfm,888828.344922,6629288.850414,5.47339459,46.73709390
30047,1,t31tfm,826160.787837,6613946.663837,4.64863806,46.61372183
30048,1,t31tfm,870928.102471,6648473.776532,5.24620499,46.91457107
30049,3,t31tfm,908016.396768,6542339.438251,5.68582052,45.94891973
30050,3,t31tfm,897777.837203,6596041.964004,5.57633524,46.43530410
30051,3,t31tfm,854298.374018,6596040.651507,5.01023262,46.44666140
30052,5,t31tfm,873485.823321,6648473.281227,5.27979785,46.91390672
30053,3,t31tfm,884992.568868,6633125.620608,5.42472578,46.77269466
30054,3,t31tfm,888829.424218,6569188.027580,5.44900060,46.19617770
30055,1,t31tfm,849182.616974,6608829.993992,4.94772000,46.56294111
30056,4,t31tfm,846625.520836,6580692.909214,4.90548469,46.31021555
30057,3,t31tfm,850461.842449,6616503.616163,4.96690970,46.63173027
30058,2,t31tfm,887553.037648,6556400.113854,5.42736037,46.08143392
30059,2,t31tfm,874762.699201,6636963.479004,5.29217862,46.80998580
30060,1,t31tfm,846627.444055,6642083.199076,4.92495478,46.86283043
30061,2,t31tfm,842787.793463,6597319.345766,4.86072051,46.46071233
30062,4,t31tfm,849185.777713,6644640.773641,4.95936043,46.88528469
30063,3,t31tfm,888827.251098,6617780.180427,5.46866885,46.63351895
30064,2,t31tfm,865811.202012,6565347.980412,5.14927103,46.16764762
30065,4,t31tfm,837673.035647,6575576.185292,4.78767781,46.26603831
30066,5,t31tfm,879877.972211,6636962.718813,5.35923062,46.80862262
30067,4,t31tfm,841513.825845,6548717.335085,4.82945374,46.02344939
30068,3,t31tfm,878601.660260,6555119.405694,5.31109214,46.07232464
30069,1,t31tfm,818488.984982,6558946.296482,4.53444608,46.11995552
30070,3,t31tfm,905459.023171,6542338.648474,5.65282543,45.94969096
30071,1,t31tfm,902892.994761,6619057.842096,5.65298748,46.64091059
30072,2,t31tfm,846624.798942,6593482.540683,4.90949384,46.42534858
30073,4,t31tfm,838954.385531,6648479.365864,4.82619985,46.92204411
30074,3,t31tfm,900335.186122,6596042.054066,5.60962426,46.43454885
30075,1,t31tfm,819766.364193,6575574.654707,4.55522477,46.26943748
30076,2,t31tfm,805698.630346,6551269.820801,4.36712366,46.05295729
30077,3,t31tfm,849182.754044,6592203.678412,4.94238315,46.41327461
30078,4,t31tfm,854301.619308,6644639.970995,5.02652105,46.88411504
30079,2,t31tfm,863252.865079,6569184.289430,5.11745863,46.20280272
30080,1,t31tfm,904173.871330,6636958.826466,5.67765759,46.80161165
30081,4,t31tfm,873481.583763,6593483.531870,5.25907389,46.41897479
30082,1,t31tfm,805695.920288,6579410.999733,4.37341884,46.30632641
30083,2,t31tfm,886270.689970,6628010.400660,5.43939708,46.72630450
30084,2,t31tfm,873481.648531,6613944.714175,5.26672130,46.60314138
30085,5,t31tfm,833834.835521,6608830.321584,4.74740947,46.56617731
30086,2,t31tfm,828718.922440,6615225.610761,4.68241316,46.62474947
30087,2,t31tfm,876041.164901,6634405.642556,5.30795710,46.78662976
30088,1,t31tfm,835116.256681,6564064.703930,4.75117474,46.16292136
30089,1,t31tfm,887554.505261,6550006.187420,5.42483895,46.02388396
30090,3,t31tfm,838952.121511,6630573.175358,4.82074472,46.76086356
30091,3,t31tfm,864533.219197,6645917.184401,5.16129182,46.89316806
30092,4,t31tfm,897778.159975,6589648.546042,5.57362595,46.37776425
30093,5,t31tfm,846624.779221,6611387.968801,4.91514806,46.58653049
30094,4,t31tfm,801859.030962,6633134.555873,4.33537629,46.79059593
30095,4,t31tfm,892664.877893,6631845.823847,5.52468457,46.75901236
30096,3,t31tfm,893945.018060,6640796.689423,5.54522742,46.83919372
30099,4,t31tfm,878600.887360,6558955.897124,5.31253562,46.10685725
30100,3,t31tfm,861971.851029,6611387.468322,5.11551319,46.58299938
30101,1,t31tfm,806974.608378,6616505.531197,4.39856710,46.64009154
30102,4,t31tfm,845352.191216,6542322.974424,4.87709193,45.96507336
30103,5,t31tfm,838956.740911,6543600.680488,4.79490459,45.97791485
30104,5,t31tfm,890105.601243,6596041.702735,5.47646029,46.43751175
30105,3,t31tfm,854298.427123,6611387.723840,5.01533534,46.58480878
30106,2,t31tfm,809535.592637,6555107.781019,4.41763221,46.08690316
30107,3,t31tfm,900335.068845,6601156.717351,5.61182568,46.48057901
30108,5,t31tfm,845347.260071,6573018.952604,4.88649716,46.24140959
30109,1,t31tfm,869646.638910,6631848.786541,5.22322437,46.76526912
30110,1,t31tfm,815928.343871,6588365.282551,4.50857130,46.38526227
30111,5,t31tfm,891391.165753,6548728.364995,5.47389248,46.01131129
30112,1,t31tfm,810815.996377,6546153.915304,4.43209838,46.00607948
30113,1,t31tfm,870928.280333,6556396.705833,5.21231524,46.08580077
30114,2,t31tfm,827440.056924,6619062.794425,4.66676131,46.65953686
30115,5,t31tfm,854302.259358,6648476.822661,5.02782326,46.91864924
30116,3,t31tfm,900335.174122,6610107.377502,5.61569116,46.56113074
30117,1,t31tfm,808254.334037,6628017.549568,4.41799692,46.74352554
30118,1,t31tfm,849183.661869,6578135.202182,4.93790041,46.28663030
30119,2,t31tfm,897779.059219,6626730.357379,5.58945599,46.71148558
30120,4,t31tfm,851742.378708,6570461.744670,4.96863995,46.21698365
30121,4,t31tfm,827439.634466,6601156.198346,4.66182766,46.49833520
30122,4,t31tfm,863254.775151,6648475.219858,5.14541935,46.91650503
30123,4,t31tfm,863250.893364,6615224.060670,5.13356429,46.61722299
30124,2,t31tfm,850467.411322,6546161.084255,4.94434438,45.99851064
30125,5,t31tfm,840231.965629,6638247.066007,4.83985151,46.82967307
30126,1,t31tfm,865809.116194,6583252.282858,5.15557789,46.32881280
30127,5,t31tfm,835116.772064,6560227.594120,4.75007939,46.12837708
30128,3,t31tfm,868369.375451,6562790.621943,5.18149816,46.14399598
30129,3,t31tfm,849184.702109,6636966.965501,4.95684915,46.81621279
30130,3,t31tfm,833835.108187,6588366.064247,4.74152108,46.38195114
30131,3,t31tfm,860692.862654,6607550.839069,5.09748546,46.54877235
30132,5,t31tfm,827444.173429,6548714.833852,4.64761998,46.02621615
30133,4,t31tfm,812090.800577,6606272.534577,4.46296193,46.54713056
30134,4,t31tfm,818486.375170,6592202.622892,4.54282603,46.41936464
30135,5,t31tfm,896504.312584,6556402.085001,5.54313265,46.07891512
30136,3,t31tfm,883713.156951,6628010.691522,5.40592466,46.72701354
30137,3,t31tfm,840231.864587,6567902.400652,4.81859792,46.19642923
30138,5,t31tfm,883711.794011,6607550.391849,5.39777277,46.54286920
30139,1,t31tfm,826162.738010,6565342.667127,4.63550999,46.17615546
30140,1,t31tfm,864531.015068,6630570.514647,5.15576057,46.75504100
30141,4,t31tfm,897781.395140,6642074.693468,5.59608922,46.84957020
30142,2,t31tfm,853021.650835,6567904.004512,4.98439597,46.19367053
30143,3,t31tfm,844067.900537,6576855.767601,4.87107808,46.27622360
30144,5,t31tfm,842794.132159,6542322.429106,4.84406887,45.96561118
30145,2,t31tfm,895220.560048,6593484.478136,5.54197416,46.41303321
30146,1,t31tfm,863252.428699,6633128.436388,5.13992423,46.77837710
30147,3,t31tfm,831276.770978,6607551.347312,4.71365845,46.55516845
30148,1,t31tfm,838953.864928,6560228.141593,4.79976194,46.12760540
30149,2,t31tfm,803138.846169,6564061.105960,4.33682206,46.16851912
30151,2,t31tfm,855580.165613,6642081.885958,5.04243657,46.86079379
30152,4,t31tfm,873483.504837,6634405.989153,5.27444415,46.78730100
30153,1,t31tfm,872203.016073,6588368.148155,5.24054378,46.37325927
30154,5,t31tfm,851741.684530,6576856.489624,4.97070105,46.27454928
30155,1,t31tfm,846624.666683,6606272.133196,4.91352762,46.54047904
30156,5,t31tfm,887552.251258,6645912.888552,5.46348161,46.88706083
30157,2,t31tfm,808255.052246,6636971.432987,4.42011543,46.82413276
30158,2,t31tfm,860693.681258,6581972.982185,5.08866710,46.31853500
30159,3,t31tfm,906735.842570,6548732.445568,5.67209140,46.00684630
30160,1,t31tfm,905452.103421,6634401.315627,5.69326455,46.77820595
30161,5,t31tfm,870925.613151,6573021.914827,5.21832426,46.23545018
30162,1,t31tfm,808253.571121,6593481.443062,4.40991034,46.43260059
30163,2,t31tfm,877319.043061,6579416.807596,5.30367458,46.29136294
30164,1,t31tfm,884990.779238,6613944.159586,5.41700905,46.60006332
30165,1,t31tfm,850461.724322,6613945.731110,4.96607576,46.60870548
30166,1,t31tfm,882433.859785,6583253.686554,5.37158202,46.32453460
30167,5,t31tfm,837675.617060,6555111.829964,4.78171642,46.08180644
30168,3,t31tfm,837674.483704,6562786.010393,4.78394512,46.15089416
30169,5,t31tfm,840229.780687,6603714.238621,4.82932838,46.51881766
30170,5,t31tfm,844066.724568,6604993.195336,4.87976061,46.52951943
30171,2,t31tfm,905454.255008,6645909.177648,5.69844606,46.88175990
30172,3,t31tfm,859413.926876,6603714.172020,5.07948104,46.51454192
30173,2,t31tfm,870927.624523,6645916.045218,5.24524324,46.89155156
30174,1,t31tfm,879876.075344,6585811.049128,5.33933585,46.34823962
30175,1,t31tfm,876043.516020,6648472.778843,5.31338951,46.91323252
30176,2,t31tfm,847907.291254,6557671.511493,4.91488176,46.10269336
30177,5,t31tfm,827444.842287,6544877.558758,4.64659429,45.99166918
30178,3,t31tfm,853021.908485,6639524.369641,5.00801308,46.83836471
30179,1,t31tfm,882440.226717,6546168.485667,5.35727697,45.99073593
30180,5,t31tfm,892664.120056,6580697.181049,5.50343208,46.29868165
30181,4,t31tfm,804420.168917,6546152.965350,4.34946013,46.00708528
30182,4,t31tfm,864530.172055,6621618.366572,5.15255280,46.67446511
30183,4,t31tfm,855579.207558,6570462.212774,5.01839605,46.21611569
30184,2,t31tfm,893944.362232,6636960.521662,5.54359767,46.80467151
30185,1,t31tfm,884992.233072,6630568.081518,5.42369277,46.74967751
30186,2,t31tfm,874762.482801,6570464.736309,5.26714063,46.21145135
30187,1,t31tfm,851741.745206,6629292.953466,4.98784218,46.74656282
30188,4,t31tfm,891384.559527,6590926.855638,5.49100869,46.39111509
30189,2,t31tfm,827443.752968,6551273.006191,4.64830482,46.04924733
30190,5,t31tfm,887551.079252,6566630.297584,5.43141066,46.17351242
30191,5,t31tfm,858141.543404,6544883.770644,5.04303960,45.98526758
30192,2,t31tfm,851741.943955,6574298.595273,4.96987586,46.25152310
30193,4,t31tfm,870925.989868,6635685.182584,5.24140808,46.79947245
30194,2,t31tfm,864531.423410,6571742.240469,5.13493084,46.22551830
30195,2,t31tfm,896501.195278,6633123.996640,5.57546657,46.76939968
30196,5,t31tfm,819766.561390,6631853.970820,4.56975384,46.77610161
30197,4,t31tfm,822324.130024,6624179.320688,4.60122670,46.70655025
30198,2,t31tfm,841514.316188,6546159.272082,4.82869435,46.00042031
30199,4,t31tfm,817209.272023,6564062.567824,4.51915230,46.16624107
30200,1,t31tfm,815928.448823,6619063.364172,4.51624243,46.66163099
30201,5,t31tfm,893941.655462,6606271.476749,5.53066725,46.52848470
30202,1,t31tfm,808257.124290,6549991.008603,4.39991558,46.04103982
30203,1,t31tfm,844066.827830,6594761.427795,4.87658979,46.43741329
30204,3,t31tfm,858139.090443,6648476.146466,5.07822323,46.91774507
30205,4,t31tfm,821044.601089,6615225.909319,4.58213416,46.62618049
30206,1,t31tfm,882432.980302,6603714.098746,5.37958362,46.50868955
30207,4,t31tfm,902892.728787,6615221.889215,5.65130049,46.60639013
30208,5,t31tfm,897780.488445,6636959.895503,5.59387270,46.80354244
30209,1,t31tfm,873481.859958,6617781.189549,5.26816356,46.63767183
30210,5,t31tfm,878603.398692,6547446.367798,5.30821307,46.00325869
30211,1,t31tfm,831281.415289,6548715.489616,4.69721363,46.02549025
30212,1,t31tfm,900335.411896,6615222.041144,5.61790746,46.60715965
30213,1,t31tfm,868373.313881,6543607.236890,5.17470553,45.97131616
30214,3,t31tfm,832555.756639,6603714.265615,4.72925199,46.52037484
30215,2,t31tfm,904172.889584,6630565.560528,5.67480561,46.74408017
30216,5,t31tfm,860693.062413,6613945.294683,5.09970698,46.60633002
30217,1,t31tfm,822326.098366,6644644.554827,4.60670266,46.89077913
30218,1,t31tfm,832555.879892,6611388.389574,4.73144846,46.58945918
30219,4,t31tfm,840229.843990,6608830.188643,4.83087638,46.56487150
30220,3,t31tfm,868371.287629,6552559.540969,5.17786770,46.05190083
30221,5,t31tfm,890106.283127,6621616.286901,5.48695854,46.66768183
30222,1,t31tfm,844069.188337,6565344.882743,4.86755967,46.17259898
30223,2,t31tfm,841508.873322,6594761.356374,4.84328251,46.43795514
30224,5,t31tfm,814651.802429,6557666.696544,4.48445454,46.10909546
30225,3,t31tfm,902893.213013,6621615.146654,5.65411386,46.66392410
30226,2,t31tfm,847904.084575,6619061.656530,4.93430594,46.65532534
30227,4,t31tfm,867088.486702,6628012.490889,5.18832408,46.73138380
30228,3,t31tfm,887551.523843,6564072.761902,5.43039624,46.15049296
30229,3,t31tfm,900336.419712,6626730.062378,5.62291408,46.71072305
30230,5,t31tfm,863250.605126,6599877.523392,5.12815625,46.47908671
30231,2,t31tfm,809532.573579,6602435.235319,4.42867435,46.51300534
30233,3,t31tfm,870925.305475,6575579.617516,5.21925296,46.25847276
30234,3,t31tfm,846625.852192,6576856.003928,4.90428672,46.27567513
30235,3,t31tfm,809534.430375,6565340.878222,4.41999860,46.17903623
30236,4,t31tfm,888827.091885,6615222.705155,5.46762223,46.61050199
30237,3,t31tfm,826162.162922,6634411.523104,4.65425784,46.79794936
30238,4,t31tfm,860693.393754,6585809.673021,5.08998298,46.35307128
30239,2,t31tfm,844072.630688,6544880.754749,4.86135221,45.98837227
30240,1,t31tfm,884991.189820,6585811.444846,5.40581882,46.34685943
30241,4,t31tfm,872203.764106,6626733.115926,5.25480362,46.71857310
30242,3,t31tfm,815928.288456,6615226.098805,4.51527735,46.62708569
30243,2,t31tfm,860698.876356,6547442.236455,5.07693201,46.00769782
30244,2,t31tfm,873484.249520,6639521.347662,5.27638676,46.83333982
30245,1,t31tfm,819766.349471,6629295.805094,4.56908488,46.75307248
30246,1,t31tfm,860694.891864,6570462.855825,5.08473390,46.21492475
30247,4,t31tfm,878597.600801,6581974.547272,5.32125224,46.31404774
30248,1,t31tfm,847907.205592,6647198.930878,4.94340160,46.90859494
30249,2,t31tfm,847905.495148,6570461.288688,4.91888159,46.21782996
30250,3,t31tfm,870927.562252,6560233.317361,5.21369771,46.12033565
30251,4,t31tfm,876041.687548,6567907.257824,5.28276727,46.18809942
30252,4,t31tfm,826160.589289,6603714.287985,4.64584881,46.52160563
30253,4,t31tfm,833837.685424,6644643.023689,4.75785434,46.88855734
30254,2,t31tfm,881160.162199,6551283.480091,5.34270745,46.03711865
30255,1,t31tfm,881156.055182,6631847.349257,5.37396707,46.76223992
30256,3,t31tfm,856858.546087,6638244.902155,5.05789894,46.82595913
30257,5,t31tfm,897779.535192,6630566.426304,5.59110971,46.74600711
30258,2,t31tfm,858138.986784,6557673.244319,5.04728955,46.10039762
30259,1,t31tfm,883712.082353,6590926.424393,5.39120798,46.39324671
30260,1,t31tfm,868368.100868,6634406.667926,5.20741469,46.78861407
30261,3,t31tfm,815930.752823,6645924.460446,4.52304806,46.90344180
30262,2,t31tfm,842787.783510,6607551.157756,4.86386708,46.55281893
30263,4,t31tfm,905456.146320,6552568.132092,5.65723138,46.04175547
30264,4,t31tfm,864531.816847,6636964.936774,5.15806029,46.81259441
30265,4,t31tfm,856859.502771,6644639.559851,5.06009976,46.88351545
30266,3,t31tfm,830001.115056,6556389.699430,4.68278088,46.09482670
30267,2,t31tfm,813374.296750,6546154.311270,4.46515242,46.00566043
30268,1,t31tfm,836392.865232,6596040.223044,4.77703957,46.45052374
30269,1,t31tfm,823603.592119,6575574.964205,4.60503962,46.26874885
30270,5,t31tfm,854298.356085,6608829.878437,5.01448227,46.56178448
30271,1,t31tfm,823602.484466,6602435.238900,4.61214538,46.51056608
30272,1,t31tfm,814652.853032,6549991.926048,4.48260260,46.03999693
30273,5,t31tfm,873482.134401,6621617.669692,5.26960848,46.67220205
30274,4,t31tfm,874764.184957,6645915.341668,5.29561056,46.89055214
30275,2,t31tfm,877319.647184,6631847.838200,5.32372222,46.76327169
30276,5,t31tfm,896501.226665,6573025.382780,5.55003802,46.22852868
30277,2,t31tfm,845347.071869,6630572.550370,4.90450832,46.75949981
30278,5,t31tfm,845347.849344,6567903.024869,4.88492004,46.19535459
30279,5,t31tfm,850466.391361,6551277.038224,4.94596006,46.04456564
30280,3,t31tfm,868366.952603,6581973.631244,5.18835321,46.31666978
30281,4,t31tfm,812091.780043,6575574.065777,4.45558975,46.27074963
30282,1,t31tfm,824884.101418,6643365.148806,4.63994245,46.87878871
30283,3,t31tfm,873484.881812,6643357.881140,5.27784685,46.86786866
30284,4,t31tfm,801858.588886,6626738.830181,4.33395413,46.73301708
30285,2,t31tfm,882436.869788,6644635.091014,5.39582428,46.87697830
30286,4,t31tfm,823603.392301,6578133.099271,4.60571243,46.29177954
30287,1,t31tfm,821045.660014,6573016.597603,4.57117182,46.24617919
30288,5,t31tfm,837673.412150,6571739.147008,4.78655561,46.23149534
30289,4,t31tfm,847909.949955,6543602.540440,4.91051003,45.97604010
30290,2,t31tfm,851740.968290,6585809.088179,4.97359720,46.35514007
30291,5,t31tfm,824886.641896,6544877.102335,4.61355137,45.99214059
30292,1,t31tfm,815928.057917,6602435.236455,4.51207322,46.51193306
30293,3,t31tfm,828719.408235,6624178.893256,4.68491620,46.70534827
30294,4,t31tfm,833838.485703,6555111.222576,4.73207451,46.08256970
30295,2,t31tfm,844066.992944,6615224.962924,4.88294703,46.62162389
30296,1,t31tfm,888826.799172,6598599.133519,5.46085037,46.46088901
30297,1,t31tfm,867090.561203,6643358.967996,5.19393421,46.86950845
30298,2,t31tfm,906733.481825,6648466.202844,5.71638915,46.90437418
30299,4,t31tfm,887551.297646,6640797.823297,5.46137549,46.84102866
30300,2,t31tfm,900335.111368,6598599.386257,5.61072429,46.45756399
30301,3,t31tfm,891385.995914,6575582.118567,5.48474469,46.25300812
30302,3,t31tfm,853019.716224,6616503.484940,5.00033323,46.63115056
30303,3,t31tfm,849183.076830,6585808.927689,4.94034180,46.35570940
30304,3,t31tfm,856859.408034,6561509.843531,5.03200918,46.13523182
30305,4,t31tfm,803137.652059,6579410.848497,4.34018299,46.30672086
30306,5,t31tfm,833835.565649,6580691.939606,4.73932777,46.31286464
30307,4,t31tfm,841511.298075,6640804.911527,4.85741953,46.85242748
30308,2,t31tfm,882437.337947,6558956.646084,5.36218120,46.10584152
30309,4,t31tfm,817208.998292,6566620.774442,4.51978685,46.18927312
30310,5,t31tfm,869647.639228,6566627.440958,5.19943594,46.17821344
30311,4,t31tfm,878598.281198,6575580.520246,5.31882134,46.25649571
30312,3,t31tfm,801858.309383,6621622.267171,4.33281956,46.68695356
30313,2,t31tfm,815931.433150,6553829.496276,4.50007488,46.07433029
30315,4,t31tfm,867088.324046,6579415.788295,5.17082886,46.29396360
30316,1,t31tfm,882438.128064,6555120.219585,5.36070679,46.07131013
30317,4,t31tfm,876046.643304,6543609.158507,5.27376119,45.96938735
30318,5,t31tfm,868371.832952,6550001.750960,5.17696284,46.02887677
30319,2,t31tfm,859414.267340,6589646.290713,5.07466506,46.38791046
30320,5,t31tfm,821045.894398,6570458.433577,4.57051452,46.22314793
30321,2,t31tfm,844067.018574,6589645.538351,4.87501020,46.39135961
30322,1,t31tfm,887551.759250,6643355.352834,5.46242790,46.86404480
30323,2,t31tfm,876039.347710,6615223.404104,5.30060822,46.61398432
30324,3,t31tfm,881155.584921,6578138.415619,5.35299379,46.27883779
30325,1,t31tfm,850464.639987,6561508.848055,4.94920327,46.13667438
30326,5,t31tfm,873481.464582,6608829.418691,5.26480241,46.55710039
30327,1,t31tfm,863250.764486,6593483.131721,5.12591460,46.42152881
30328,5,t31tfm,860696.945837,6648475.686730,5.11182185,46.91712998
30329,5,t31tfm,881155.594227,6628010.978664,5.37245099,46.72771280
30330,2,t31tfm,908015.241757,6546175.462709,5.68749069,45.98344320
30331,1,t31tfm,904176.159247,6648466.789146,5.68281331,46.90516650
30332,5,t31tfm,864532.922058,6561511.094535,5.13136773,46.13342164
30333,2,t31tfm,859417.574521,6645918.065580,5.09412555,46.89441695
30334,2,t31tfm,827443.352872,6553831.170161,4.64899049,46.07227842
30335,5,t31tfm,870924.680171,6624175.556835,5.23711602,46.69588138
30336,5,t31tfm,860694.289390,6575578.478879,5.08647932,46.26097402
30337,4,t31tfm,804418.827889,6556386.305752,4.35170647,46.09922231
30338,5,t31tfm,846624.870964,6613945.888203,4.91595978,46.60955606
30339,4,t31tfm,892662.924620,6603714.070240,5.51293127,46.50583602
30340,3,t31tfm,836396.130431,6647200.729651,4.79220845,46.91106248
30341,3,t31tfm,886272.102131,6638240.506842,5.44356015,46.81837175
30342,4,t31tfm,890109.529041,6561515.712702,5.46248991,46.12676456
30343,5,t31tfm,870923.880976,6611387.157262,5.23237481,46.58077763
30344,1,t31tfm,835113.797552,6599877.225024,4.76149539,46.48532357
30345,1,t31tfm,865814.588565,6547443.371189,5.14301781,46.00647723
30346,3,t31tfm,810811.951616,6588365.080878,4.44200697,46.38612118
30347,4,t31tfm,836392.831694,6607551.264621,4.78042016,46.55414855
30348,1,t31tfm,841512.912975,6553833.435026,4.83097531,46.06950723
30349,2,t31tfm,860698.067756,6551279.049496,5.07822638,46.04223624
30350,5,t31tfm,813369.958581,6610109.806342,4.48059204,46.58146220
30351,1,t31tfm,806975.487856,6631855.020916,4.40214165,46.77827826
30352,2,t31tfm,832555.800904,6597319.160258,4.72742776,46.46280383
30353,4,t31tfm,856857.831809,6573020.223711,5.03583230,46.23884696
30354,1,t31tfm,893941.847598,6612665.002156,5.53334540,46.58602495
30355,1,t31tfm,870927.117706,6562791.049420,5.21462076,46.14335877
30356,2,t31tfm,891384.253046,6607550.234710,5.49784678,46.54072649
30357,4,t31tfm,908007.019342,6610107.114579,5.71578154,46.55879669
30358,5,t31tfm,805697.019256,6565340.501876,4.37026068,46.17964334
30359,4,t31tfm,877318.693246,6622896.167494,5.32026367,46.68270515
30360,2,t31tfm,831277.396850,6622899.684508,4.71802512,46.69333651
30361,2,t31tfm,849183.722120,6628014.249102,4.95393102,46.73562772
30362,5,t31tfm,860694.340643,6630570.940948,5.10551496,46.75597686
30363,5,t31tfm,842790.653701,6643362.738589,4.87500260,46.87517890
30364,1,t31tfm,801861.808394,6546152.601335,4.31640362,46.00747088
30365,3,t31tfm,824884.290355,6560226.210717,4.61758296,46.13032936
30366,2,t31tfm,864530.458143,6580694.423578,5.13806286,46.30610147
30367,5,t31tfm,804416.209907,6593481.352915,4.35994203,46.43320579
30368,2,t31tfm,870925.193134,6629290.935915,5.23902067,46.74192213
30369,4,t31tfm,882435.373661,6635683.542415,5.39224429,46.79641754
30370,5,t31tfm,840234.330335,6551275.162123,4.81367798,46.04674204
30371,5,t31tfm,859416.758388,6640802.381531,5.09233459,46.84837303
30372,2,t31tfm,837673.942115,6638247.378106,4.80630201,46.83020759
30373,2,t31tfm,858137.945476,6564067.908065,5.04942426,46.15796166
30374,3,t31tfm,824882.880232,6573016.940032,4.62096522,46.24548389
30375,3,t31tfm,817207.998962,6578132.637312,4.52265191,46.29291610
30376,4,t31tfm,813369.877829,6602435.235910,4.47871425,46.51236926
30377,5,t31tfm,809533.209223,6624180.112531,4.43383229,46.70877064
30378,5,t31tfm,854298.615859,6589646.030661,5.00811753,46.38909889
30379,5,t31tfm,849183.442908,6580693.114286,4.93871321,46.30965677
30380,1,t31tfm,859418.385429,6555115.603802,5.06298044,46.07707432
30381,1,t31tfm,853019.596296,6613945.624378,4.99948515,46.60812624
30382,1,t31tfm,845348.110041,6639525.408796,4.90735503,46.84008690
30383,3,t31tfm,877321.856567,6645914.864310,5.32918726,46.88987356
