patch_id,depth_cm,ph,soc_gkg,clay_pct,sand_pct,cec_cmolkg,nitrogen_gkg,valid,confidence,source_version
40237,5-15,5.9,37.5,20.8,32.2,25.2,3.6,True,0.11425012114515574,m2_m3_auto_center_v1
40237,15-30,6.0,23.0,22.0,32.0,20.4,1.7,True,0.09974663604779589,m2_m3_auto_center_v1
40238,0-5,7.4,21.0,25.5,21.4,18.7,2.0,True,0.09775899212697872,m2_m3_auto_center_v1
40238,5-15,7.5,15.0,25.4,19.4,15.7,1.6,True,0.15042983308795205,m2_m3_auto_center_v1
40238,15-30,7.5,11.2,25.0,21.3,14.7,1.2,True,0.14327603705147515,m2_m3_auto_center_v1
40239,0-5,5.6,52.9,18.7,26.8,28.8,5.4,True,0.0698845029776195,m2_m3_auto_center_v1
40239,5-15,5.8,40.1,18.7,27.5,30.9,3.4,True,0.10929245386226101,m2_m3_auto_center_v1
40239,15-30,5.8,20.0,18.3,28.8,23.0,1.4,True,0.12129922822639265,m2_m3_auto_center_v1
40240,0-5,6.7,34.0,32.4,9.0,20.2,3.0,True,0.09654373237750309,m2_m3_auto_center_v1
40240,5-15,7.3,23.2,30.8,8.7,15.7,2.2,True,0.1416765676797026,m2_m3_auto_center_v1
40240,15-30,7.2,11.8,33.1,8.8,13.9,1.0,True,0.1489917014239627,m2_m3_auto_center_v1
40241,0-5,5.4,89.3,13.7,49.7,31.1,5.3,True,0.06411938075195003,m2_m3_auto_center_v1
40241,5-15,5.4,42.4,13.4,51.2,28.3,4.4,True,0.09510327615206444,m2_m3_auto_center_v1
40241,15-30,5.4,32.8,13.2,50.8,23.6,1.9,True,0.09668674143018856,m2_m3_auto_center_v1
40242,0-5,6.4,30.7,8.3,37.1,21.6,3.0,True,0.07606877323262692,m2_m3_auto_center_v1
40242,5-15,6.5,21.2,8.1,37.6,15.4,1.7,True,0.12719116791830412,m2_m3_auto_center_v1
40242,15-30,6.5,10.3,8.0,38.8,13.7,1.0,True,0.12208209837744176,m2_m3_auto_center_v1
40243,0-5,4.7,70.5,16.1,39.9,23.1,6.45,True,0.07323220816317201,m2_m3_auto_center_v1
40243,5-15,4.7,44.1,16.1,39.8,22.4,3.2,True,0.09614366107360679,m2_m3_auto_center_v1
40243,15-30,4.8,22.6,16.1,39.5,17.4,1.31,True,0.11238681434618875,m2_m3_auto_center_v1
40244,0-5,6.9,26.0,23.2,14.1,22.6,3.17,True,0.082537317705926,m2_m3_auto_center_v1
40244,5-15,7.1,16.2,23.3,13.9,17.0,1.6,True,0.14115624956414663,m2_m3_auto_center_v1
40244,15-30,7.0,10.6,21.1,14.9,16.2,1.2,True,0.14068946638370727,m2_m3_auto_center_v1
40245,0-5,7.0,23.1,15.9,14.9,20.8,2.9,True,0.08599032662280019,m2_m3_auto_center_v1
40245,5-15,7.1,15.7,16.8,14.1,15.9,1.6,True,0.15960633869193086,m2_m3_auto_center_v1
40245,15-30,7.0,10.4,17.0,15.4,15.1,1.3,True,0.1398772468702183,m2_m3_auto_center_v1
40246,0-5,5.4,81.1,13.4,52.3,31.7,5.35,True,0.06365886489468052,m2_m3_auto_center_v1
40246,5-15,5.4,50.4,12.0,55.4,27.0,4.1,True,0.08958834348618785,m2_m3_auto_center_v1
40246,15-30,5.4,31.6,12.6,53.3,21.5,1.8,True,0.10166781632050165,m2_m3_auto_center_v1
40247,0-5,7.0,31.6,24.0,12.6,23.1,2.1,True,0.08027726226285363,m2_m3_auto_center_v1
40247,5-15,7.1,15.8,27.3,11.3,15.0,1.6,True,0.1539320618282689,m2_m3_auto_center_v1
40247,15-30,7.1,10.6,23.9,13.1,14.3,1.1,True,0.14685590357339223,m2_m3_auto_center_v1
40248,0-5,7.1,31.9,25.1,17.8,18.0,1.98,True,0.10468476738899955,m2_m3_auto_center_v1
40248,5-15,7.2,15.2,25.5,18.2,14.4,1.7,True,0.14327189425011097,m2_m3_auto_center_v1
40248,15-30,7.2,10.7,25.9,18.6,13.0,1.0,True,0.14164477717431748,m2_m3_auto_center_v1
40249,0-5,4.7,79.2,17.0,35.7,35.0,5.45,True,0.06136117839941129,m2_m3_auto_center_v1
40249,5-15,4.7,63.9,17.8,37.0,31.5,4.1,True,0.07763890384659587,m2_m3_auto_center_v1
40249,15-30,4.7,30.1,18.0,39.8,25.6,1.8,True,0.09760418599538398,m2_m3_auto_center_v1
40250,0-5,6.6,29.1,14.5,15.6,20.2,2.52,True,0.09248078940322216,m2_m3_auto_center_v1
40250,5-15,7.0,16.9,14.5,15.6,13.0,1.65,True,0.1351978515347488,m2_m3_auto_center_v1
40250,15-30,7.0,11.2,15.9,16.8,12.5,1.0,True,0.14496470488411767,m2_m3_auto_center_v1
40251,0-5,6.9,31.0,19.9,29.0,18.4,2.1,True,0.09245637102901834,m2_m3_auto_center_v1
40251,5-15,7.0,18.2,22.9,27.1,14.3,1.7,True,0.1496134484647279,m2_m3_auto_center_v1
40251,15-30,7.0,10.6,23.9,27.2,13.0,1.05,True,0.11942509393071526,m2_m3_auto_center_v1
40252,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40252,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40252,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40253,0-5,7.3,30.0,23.9,27.0,20.2,2.0,True,0.0929163512117363,m2_m3_auto_center_v1
40253,5-15,7.5,15.7,23.9,29.4,15.0,1.65,True,0.1538103925990138,m2_m3_auto_center_v1
40253,15-30,7.5,10.2,22.1,29.0,14.4,1.19,True,0.11839661418633975,m2_m3_auto_center_v1
40254,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40254,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40254,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40255,0-5,6.3,36.0,15.9,19.9,22.0,4.54,True,0.07849683483325831,m2_m3_auto_center_v1
40255,5-15,6.4,26.7,16.6,19.5,21.3,2.7,True,0.12107258410987508,m2_m3_auto_center_v1
40255,15-30,6.4,14.2,13.4,19.5,19.9,1.1,True,0.1270596899010516,m2_m3_auto_center_v1
40256,0-5,6.0,42.0,22.0,17.1,22.0,5.65,True,0.08357781136957174,m2_m3_auto_center_v1
40256,5-15,6.2,28.4,22.3,17.4,17.2,2.9,True,0.13322823356004287,m2_m3_auto_center_v1
40256,15-30,6.3,13.0,22.4,17.6,15.4,0.99,True,0.14000035939042624,m2_m3_auto_center_v1
40257,0-5,6.4,45.1,27.9,7.5,26.2,3.7,True,0.08213184583845513,m2_m3_auto_center_v1
40257,5-15,6.4,26.9,29.8,7.4,18.6,2.9,True,0.12940032742840435,m2_m3_auto_center_v1
40257,15-30,6.4,11.8,29.6,7.9,17.4,1.0,True,0.14964214477427437,m2_m3_auto_center_v1
40258,0-5,6.9,30.7,36.5,11.9,19.8,3.05,True,0.0895829054684442,m2_m3_auto_center_v1
40258,5-15,7.3,21.6,35.3,11.7,14.0,1.8,True,0.1516806279812236,m2_m3_auto_center_v1
40258,15-30,7.3,10.0,34.2,13.1,12.4,0.97,True,0.1557489204190323,m2_m3_auto_center_v1
40259,0-5,4.8,54.8,18.9,32.6,22.6,7.0,True,0.06600589886276215,m2_m3_auto_center_v1
40259,5-15,5.0,35.5,18.3,33.0,20.2,3.3,True,0.10942267503171223,m2_m3_auto_center_v1
40259,15-30,5.0,15.9,18.3,33.8,16.9,1.42,True,0.12281178466510392,m2_m3_auto_center_v1
40260,0-5,5.0,79.5,17.4,27.2,26.0,5.4,True,0.063465299956487,m2_m3_auto_center_v1
40260,5-15,5.2,53.2,17.1,29.4,31.9,3.4,True,0.11026382067198694,m2_m3_auto_center_v1
40260,15-30,5.2,26.0,16.6,28.5,26.4,1.6,True,0.11827473572621588,m2_m3_auto_center_v1
40261,0-5,6.7,29.6,36.2,10.7,20.3,3.3,True,0.10089390893970002,m2_m3_auto_center_v1
40261,5-15,7.2,19.9,38.0,9.9,14.6,2.0,True,0.14600557090351649,m2_m3_auto_center_v1
40261,15-30,7.2,11.1,34.7,10.0,12.8,1.0,True,0.14955524703681772,m2_m3_auto_center_v1
40262,0-5,5.4,56.1,13.6,23.6,23.4,6.7,True,0.06320250726585265,m2_m3_auto_center_v1
40262,5-15,5.6,34.7,13.9,23.4,19.1,2.8,True,0.10735335798150601,m2_m3_auto_center_v1
40262,15-30,5.6,21.1,15.1,23.5,18.0,1.4,True,0.11026378856875445,m2_m3_auto_center_v1
40263,0-5,5.1,84.1,16.4,35.0,35.0,5.3,True,0.059671899506227526,m2_m3_auto_center_v1
40263,5-15,5.0,74.3,14.5,37.6,27.9,4.1,True,0.08466374448711002,m2_m3_auto_center_v1
40263,15-30,5.0,31.0,14.6,37.3,23.5,1.8,True,0.10758192839124472,m2_m3_auto_center_v1
40264,0-5,7.4,29.2,32.1,11.3,17.2,2.9,True,0.08222288401132374,m2_m3_auto_center_v1
40264,5-15,7.7,20.1,31.2,11.0,14.3,2.0,True,0.155778639549755,m2_m3_auto_center_v1
40264,15-30,7.6,11.6,34.9,11.3,12.5,0.94,True,0.1541954887218158,m2_m3_auto_center_v1
40265,0-5,4.8,77.4,17.7,30.8,35.0,5.4,True,0.05957744939103163,m2_m3_auto_center_v1
40265,5-15,4.9,61.7,16.7,32.0,27.9,4.1,True,0.07958076239094887,m2_m3_auto_center_v1
40265,15-30,4.8,32.1,16.3,33.0,23.5,1.8,True,0.09998624368836621,m2_m3_auto_center_v1
40266,0-5,5.5,59.8,18.4,32.7,26.1,6.16,True,0.06599997256006979,m2_m3_auto_center_v1
40266,5-15,5.7,38.5,17.2,34.4,22.4,3.2,True,0.09843955872698223,m2_m3_auto_center_v1
40266,15-30,5.6,20.6,14.1,35.4,17.0,1.55,True,0.11540031982076122,m2_m3_auto_center_v1
40267,0-5,7.0,28.9,19.3,18.0,19.0,2.0,True,0.09149619416695765,m2_m3_auto_center_v1
40267,5-15,7.0,18.5,17.9,17.5,14.6,1.8,True,0.13628853996043727,m2_m3_auto_center_v1
40267,15-30,7.0,11.5,18.9,17.9,13.4,1.2,True,0.14596727557927228,m2_m3_auto_center_v1
40268,0-5,4.8,82.1,17.3,29.6,33.8,5.05,True,0.060928346978775624,m2_m3_auto_center_v1
40268,5-15,4.7,69.1,16.3,31.5,26.6,4.1,True,0.07978468067031527,m2_m3_auto_center_v1
40268,15-30,4.7,33.0,17.1,31.4,22.2,1.8,True,0.09673947157562679,m2_m3_auto_center_v1
40269,0-5,6.6,22.9,19.7,16.0,19.9,3.0,True,0.08271218970370328,m2_m3_auto_center_v1
40269,5-15,7.0,14.9,19.0,15.7,14.9,1.6,True,0.1351954815773361,m2_m3_auto_center_v1
40269,15-30,6.8,11.2,17.3,16.0,14.8,1.15,True,0.1384341467366102,m2_m3_auto_center_v1
40270,0-5,6.9,29.0,18.9,17.1,20.4,1.8,True,0.09889147210267063,m2_m3_auto_center_v1
40270,5-15,7.1,13.8,19.3,16.7,14.9,1.5,True,0.13814545209632825,m2_m3_auto_center_v1
40270,15-30,7.1,9.8,17.0,18.9,14.2,1.0,True,0.1388557834658947,m2_m3_auto_center_v1
40271,0-5,6.8,27.6,22.9,15.1,18.0,2.0,True,0.08151414608955748,m2_m3_auto_center_v1
40271,5-15,7.4,16.3,21.5,15.1,13.2,1.8,True,0.1460110378639323,m2_m3_auto_center_v1
40271,15-30,7.3,11.8,18.4,17.6,12.6,0.92,True,0.15672406155403332,m2_m3_auto_center_v1
40272,0-5,6.5,37.1,30.1,14.2,21.5,3.74,True,0.07811692388269371,m2_m3_auto_center_v1
40272,5-15,7.0,20.2,33.7,13.8,12.9,2.1,True,0.1545379544691938,m2_m3_auto_center_v1
40272,15-30,6.9,11.9,34.2,13.8,12.2,0.9,True,0.15173114361426954,m2_m3_auto_center_v1
40273,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40273,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40273,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40274,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40274,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40274,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40275,0-5,6.8,32.1,25.2,10.5,19.0,3.4,True,0.0842524016336655,m2_m3_auto_center_v1
40275,5-15,7.5,19.5,25.3,11.1,14.2,2.0,True,0.17123372042620508,m2_m3_auto_center_v1
40275,15-30,7.5,11.8,28.4,10.1,13.2,1.0,True,0.15826767567290215,m2_m3_auto_center_v1
40276,0-5,6.6,40.4,26.4,11.5,19.5,4.3,True,0.08216642053312681,m2_m3_auto_center_v1
40276,5-15,6.8,24.3,28.5,11.4,16.0,2.55,True,0.1382618415865651,m2_m3_auto_center_v1
40276,15-30,6.8,11.8,28.9,11.2,13.2,1.0,True,0.1493776022334153,m2_m3_auto_center_v1
40277,0-5,6.6,30.0,18.6,18.4,18.0,2.44,True,0.08378319448998492,m2_m3_auto_center_v1
40277,5-15,6.9,17.4,19.0,16.5,14.2,1.7,True,0.138913546911241,m2_m3_auto_center_v1
40277,15-30,6.8,11.1,22.8,16.6,12.1,1.0,True,0.14175006929453332,m2_m3_auto_center_v1
40278,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40278,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40278,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40279,0-5,7.3,36.2,32.3,12.0,18.8,3.5,True,0.08012318663957445,m2_m3_auto_center_v1
40279,5-15,7.6,19.1,34.4,11.1,14.4,2.0,True,0.1548394304507857,m2_m3_auto_center_v1
40279,15-30,7.6,11.8,35.6,11.4,13.5,1.0,True,0.15546459471262117,m2_m3_auto_center_v1
40280,0-5,7.2,23.8,21.4,18.9,19.2,2.62,True,0.08195016099248113,m2_m3_auto_center_v1
40280,5-15,7.5,15.5,22.4,18.6,16.0,1.7,True,0.14748769735532574,m2_m3_auto_center_v1
40280,15-30,7.3,11.1,17.3,18.9,14.8,1.1,True,0.14769362010794115,m2_m3_auto_center_v1
40281,0-5,6.5,41.6,30.6,10.3,22.4,3.28,True,0.07662545662217941,m2_m3_auto_center_v1
40281,5-15,7.0,23.1,31.4,10.2,16.5,2.3,True,0.14320285213452819,m2_m3_auto_center_v1
40281,15-30,6.8,11.8,33.4,10.8,12.9,0.98,True,0.1517110082297524,m2_m3_auto_center_v1
40282,0-5,6.5,33.8,37.2,10.7,20.7,4.03,True,0.07987130209661887,m2_m3_auto_center_v1
40282,5-15,6.7,19.1,39.0,10.2,15.0,1.9,True,0.1557818861769266,m2_m3_auto_center_v1
40282,15-30,6.6,11.1,34.2,9.9,13.0,0.9,True,0.15585552263023497,m2_m3_auto_center_v1
40283,0-5,6.5,22.4,20.6,16.7,20.6,2.49,True,0.09426477764961518,m2_m3_auto_center_v1
40283,5-15,6.6,14.1,22.6,16.1,15.0,1.5,True,0.1654024720185736,m2_m3_auto_center_v1
40283,15-30,6.6,10.1,21.3,17.3,14.1,1.1,True,0.1496108965350171,m2_m3_auto_center_v1
40284,0-5,6.6,31.3,15.3,17.7,21.5,4.02,True,0.07836127362994694,m2_m3_auto_center_v1
40284,5-15,6.9,23.1,16.3,17.3,13.5,1.95,True,0.13994285544381782,m2_m3_auto_center_v1
40284,15-30,6.9,12.0,17.4,18.1,12.9,1.0,True,0.14594151541249617,m2_m3_auto_center_v1
40285,0-5,6.5,33.9,30.5,7.4,24.6,3.3,True,0.08702756907523118,m2_m3_auto_center_v1
40285,5-15,6.8,23.5,29.5,7.7,21.5,2.1,True,0.12552395703974506,m2_m3_auto_center_v1
40285,15-30,6.8,12.3,24.7,7.7,17.1,1.0,True,0.13844192787803206,m2_m3_auto_center_v1
40286,0-5,6.9,36.0,23.8,21.8,17.4,2.25,True,0.08348459310447404,m2_m3_auto_center_v1
40286,5-15,7.2,16.9,25.9,25.4,14.3,1.7,True,0.12855618380352637,m2_m3_auto_center_v1
40286,15-30,7.2,11.8,26.7,26.7,14.0,1.0,True,0.11898219368452338,m2_m3_auto_center_v1
40288,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40288,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40288,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40289,0-5,7.3,32.2,30.5,13.9,20.7,3.3,True,0.07886793871439962,m2_m3_auto_center_v1
40289,5-15,7.5,22.9,27.0,13.5,14.5,2.0,True,0.15078878262234915,m2_m3_auto_center_v1
40289,15-30,7.4,11.1,29.6,11.5,12.3,1.0,True,0.15633275174555145,m2_m3_auto_center_v1
40290,0-5,7.1,29.2,21.8,13.3,27.5,3.0,True,0.06576322433379453,m2_m3_auto_center_v1
40290,5-15,7.1,16.0,17.4,11.7,17.3,1.5,True,0.11908238654239171,m2_m3_auto_center_v1
40290,15-30,7.0,10.3,23.3,14.2,15.6,1.0,True,0.13261536336088114,m2_m3_auto_center_v1
40291,0-5,6.8,33.1,26.7,9.2,19.8,3.66,True,0.08933125765880742,m2_m3_auto_center_v1
40291,5-15,7.4,19.7,27.8,9.3,14.8,2.1,True,0.15313106176540564,m2_m3_auto_center_v1
40291,15-30,7.4,11.8,29.2,9.6,13.8,1.0,True,0.15264690158794597,m2_m3_auto_center_v1
40293,0-5,6.9,33.6,19.6,31.6,19.0,2.72,True,0.06917423715192793,m2_m3_auto_center_v1
40293,5-15,6.9,21.2,22.5,30.9,14.0,1.85,True,0.14042881923678271,m2_m3_auto_center_v1
40293,15-30,6.9,11.4,21.0,31.7,11.8,1.1,True,0.13620432334003507,m2_m3_auto_center_v1
40294,0-5,6.5,43.5,36.4,8.3,28.8,4.3,True,0.06817012504607294,m2_m3_auto_center_v1
40294,5-15,6.8,25.9,38.0,8.2,21.0,2.5,True,0.12560219988100743,m2_m3_auto_center_v1
40294,15-30,6.6,12.7,38.2,7.8,22.0,1.3,True,0.1476272370366308,m2_m3_auto_center_v1
40295,0-5,6.8,31.0,16.9,10.8,21.2,4.0,True,0.08297640903305852,m2_m3_auto_center_v1
40295,5-15,7.4,21.6,14.3,10.6,16.0,2.05,True,0.15991357426518987,m2_m3_auto_center_v1
40295,15-30,7.4,11.8,21.0,9.9,14.5,1.1,True,0.15098876025622088,m2_m3_auto_center_v1
40296,0-5,6.9,38.1,22.2,27.2,18.0,2.86,True,0.07574678694352534,m2_m3_auto_center_v1
40296,5-15,7.1,22.0,24.4,24.6,15.7,1.9,True,0.12059055248981009,m2_m3_auto_center_v1
40296,15-30,7.1,12.8,27.2,24.1,14.2,1.28,True,0.1031203246388071,m2_m3_auto_center_v1
40297,0-5,6.4,40.1,17.4,10.0,24.2,5.95,True,0.07029647879055145,m2_m3_auto_center_v1
40297,5-15,6.5,27.9,19.1,10.3,21.4,2.55,True,0.11930617524355554,m2_m3_auto_center_v1
40297,15-30,6.5,15.6,16.1,10.4,19.4,1.1,True,0.13367711173131475,m2_m3_auto_center_v1
40298,0-5,7.4,30.7,37.4,10.4,18.0,4.0,True,0.09293001637134944,m2_m3_auto_center_v1
40298,5-15,7.6,18.8,38.1,10.3,14.4,1.9,True,0.15562741998712826,m2_m3_auto_center_v1
40298,15-30,7.6,11.9,39.9,11.0,13.8,1.0,True,0.15405716125435684,m2_m3_auto_center_v1
40299,0-5,6.9,33.4,25.1,15.8,19.7,2.65,True,0.0754583399939147,m2_m3_auto_center_v1
40299,5-15,7.4,16.9,24.5,15.9,15.0,1.6,True,0.13151344012825922,m2_m3_auto_center_v1
40299,15-30,7.3,12.0,22.3,17.2,15.2,1.0,True,0.13481072211252157,m2_m3_auto_center_v1
40300,0-5,7.2,34.8,29.2,7.8,21.7,3.0,True,0.08278054291138778,m2_m3_auto_center_v1
40300,5-15,7.6,19.5,30.8,7.9,17.6,2.3,True,0.14701536152139957,m2_m3_auto_center_v1
40300,15-30,7.6,11.9,31.8,8.1,15.6,1.0,True,0.15293200992794165,m2_m3_auto_center_v1
40301,0-5,7.2,23.9,20.7,17.6,21.2,3.0,True,0.0892014671342826,m2_m3_auto_center_v1
40301,5-15,7.4,14.9,25.4,16.6,16.0,1.7,True,0.14891441009435186,m2_m3_auto_center_v1
40301,15-30,7.2,10.1,25.3,15.8,14.4,1.1,True,0.14962114258110887,m2_m3_auto_center_v1
40302,0-5,6.4,33.0,25.8,15.1,21.6,3.55,True,0.08167170493053502,m2_m3_auto_center_v1
40302,5-15,6.7,25.6,29.6,14.0,16.8,2.6,True,0.13348550523076252,m2_m3_auto_center_v1
40302,15-30,6.6,11.8,35.2,14.5,13.8,1.13,True,0.14591306679472568,m2_m3_auto_center_v1
40303,0-5,7.2,27.3,21.6,30.4,17.1,1.99,True,0.10414784944346099,m2_m3_auto_center_v1
40303,5-15,7.2,13.7,20.8,32.0,14.1,1.6,True,0.16118227395085036,m2_m3_auto_center_v1
40303,15-30,7.2,9.9,19.2,31.0,12.9,0.99,True,0.15849549575893246,m2_m3_auto_center_v1
40304,0-5,7.2,29.8,27.2,11.1,21.1,3.3,True,0.09174579437442547,m2_m3_auto_center_v1
40304,5-15,7.4,23.0,30.5,10.5,14.2,2.4,True,0.14775019004709872,m2_m3_auto_center_v1
40304,15-30,7.4,11.8,30.1,9.2,12.9,1.0,True,0.14819849507070706,m2_m3_auto_center_v1
40305,0-5,7.4,35.0,25.5,10.4,18.0,3.0,True,0.08307435565216487,m2_m3_auto_center_v1
40305,5-15,7.7,20.1,29.6,9.7,14.5,1.9,True,0.15947517942909564,m2_m3_auto_center_v1
40305,15-30,7.6,11.7,29.6,11.0,13.8,0.94,True,0.15006894775207766,m2_m3_auto_center_v1
40306,0-5,7.4,29.6,30.0,12.8,19.1,2.55,True,0.08556783600782208,m2_m3_auto_center_v1
40306,5-15,7.6,18.3,32.7,12.5,14.4,1.8,True,0.16157714547281898,m2_m3_auto_center_v1
40306,15-30,7.6,11.6,29.9,13.3,13.9,1.0,True,0.1572000890421563,m2_m3_auto_center_v1
40307,0-5,6.7,25.9,20.6,19.2,16.4,2.4,True,0.09838489447108204,m2_m3_auto_center_v1
40307,5-15,7.1,16.5,21.0,18.8,14.0,1.7,True,0.14127460093503594,m2_m3_auto_center_v1
40307,15-30,7.2,10.9,21.0,19.1,12.4,1.0,True,0.14369568801595195,m2_m3_auto_center_v1
40308,0-5,6.5,37.5,14.6,29.4,19.2,3.1,True,0.07707270449500862,m2_m3_auto_center_v1
40308,5-15,6.6,22.0,14.4,27.8,16.0,2.1,True,0.1264678989268844,m2_m3_auto_center_v1
40308,15-30,6.6,12.0,15.9,25.6,14.3,1.0,True,0.13108708202756317,m2_m3_auto_center_v1
40309,0-5,6.6,30.5,25.5,18.1,20.8,3.0,True,0.07433675529381194,m2_m3_auto_center_v1
40309,5-15,7.2,19.6,28.0,16.7,14.4,2.0,True,0.13902046574203755,m2_m3_auto_center_v1
40309,15-30,7.2,11.8,27.7,16.5,13.0,1.0,True,0.14712052572647105,m2_m3_auto_center_v1
40310,0-5,6.8,35.0,21.1,28.8,18.0,2.05,True,0.07976327891383829,m2_m3_auto_center_v1
40310,5-15,7.0,18.6,23.2,28.5,14.2,1.8,True,0.1401370342892804,m2_m3_auto_center_v1
40310,15-30,7.0,10.2,21.1,27.2,13.2,1.0,True,0.13577823071294895,m2_m3_auto_center_v1
40311,0-5,6.6,28.6,32.0,14.1,18.1,2.93,True,0.09948011995915144,m2_m3_auto_center_v1
40311,5-15,7.3,16.8,32.3,13.9,14.0,1.7,True,0.1489119587253039,m2_m3_auto_center_v1
40311,15-30,7.3,11.2,32.5,16.0,12.1,0.98,True,0.15050972684066627,m2_m3_auto_center_v1
40312,0-5,7.3,23.3,19.6,16.0,17.6,1.83,True,0.09689450437357304,m2_m3_auto_center_v1
40312,5-15,7.4,16.4,21.3,15.9,14.4,1.8,True,0.14941104890590065,m2_m3_auto_center_v1
40312,15-30,7.4,11.2,18.4,16.7,14.1,1.1,True,0.14757138368748324,m2_m3_auto_center_v1
40313,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40313,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40313,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
40314,0-5,7.2,26.4,24.5,15.5,24.5,2.68,True,0.09102460711795661,m2_m3_auto_center_v1
40314,5-15,7.4,14.5,24.6,15.0,16.2,1.5,True,0.15218551288547985,m2_m3_auto_center_v1
40314,15-30,7.1,10.8,20.0,16.2,15.5,1.14,True,0.14640369772614228,m2_m3_auto_center_v1
40315,0-5,5.8,40.4,17.9,20.6,20.6,5.95,True,0.07055039169421538,m2_m3_auto_center_v1
40315,5-15,5.8,25.8,18.7,19.9,14.6,2.2,True,0.13546400338024206,m2_m3_auto_center_v1
40315,15-30,5.8,14.8,18.7,20.3,14.1,1.0,True,0.1415234310359441,m2_m3_auto_center_v1
40316,0-5,6.6,31.8,20.8,17.9,21.5,3.45,True,0.07774751385926935,m2_m3_auto_center_v1
40316,5-15,7.0,26.2,21.0,18.0,16.0,2.65,True,0.12930640858190995,m2_m3_auto_center_v1
40316,15-30,7.0,12.0,20.5,18.4,13.0,1.0,True,0.1319488704282632,m2_m3_auto_center_v1
40317,0-5,6.0,42.5,19.9,27.4,22.2,3.6,True,0.07312861009703225,m2_m3_auto_center_v1
40317,5-15,6.1,31.6,20.8,27.7,21.3,2.7,True,0.11711914739882981,m2_m3_auto_center_v1
40317,15-30,6.2,14.4,17.0,30.1,17.2,1.0,True,0.13141974785034463,m2_m3_auto_center_v1
40318,0-5,6.9,30.7,16.7,15.7,18.0,2.55,True,0.10466769167597631,m2_m3_auto_center_v1
40318,5-15,7.2,17.9,15.0,15.6,14.2,1.9,True,0.14984439537966496,m2_m3_auto_center_v1
40318,15-30,7.2,10.5,14.6,16.2,13.4,0.9,True,0.15545068003103982,m2_m3_auto_center_v1
40319,0-5,7.0,32.0,22.8,19.7,20.5,2.07,True,0.09607765917659394,m2_m3_auto_center_v1
40319,5-15,7.1,15.2,26.1,19.2,15.1,1.55,True,0.1430378827136893,m2_m3_auto_center_v1
40319,15-30,7.1,10.7,24.3,20.0,12.2,1.0,True,0.14953610347408894,m2_m3_auto_center_v1
40320,0-5,7.2,27.0,17.9,14.7,19.4,3.0,True,0.09016953746366256,m2_m3_auto_center_v1
40320,5-15,7.4,16.9,17.8,14.6,16.2,1.7,True,0.14393844377481807,m2_m3_auto_center_v1
40320,15-30,7.3,11.1,16.3,15.4,14.6,1.0,True,0.1435610489262224,m2_m3_auto_center_v1
40321,0-5,6.8,37.0,32.4,7.4,21.5,3.15,True,0.08358221009635146,m2_m3_auto_center_v1
40321,5-15,6.9,26.0,35.0,7.0,18.6,2.5,True,0.1381624922695429,m2_m3_auto_center_v1
40321,15-30,6.9,11.9,37.8,7.3,18.2,1.0,True,0.1514245762021099,m2_m3_auto_center_v1
40322,0-5,7.2,34.8,32.5,9.9,18.4,3.6,True,0.09526353926293267,m2_m3_auto_center_v1
40322,5-15,7.5,24.8,32.3,10.4,16.3,2.0,True,0.14501978682443362,m2_m3_auto_center_v1
